package,start_time,end_time,input_tokens,output_tokens,model,raw
vue-slider-component-bw,1780770939.295032,1780770940.6256168,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
mpldatacursor,1780770940.6257899,1780770941.985738,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
async-line-reader,1780770941.9859042,1780770943.1855109,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
aether-connector-file,1780770943.185683,1780770944.4149692,830,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
github.com/xorm-io/builder,1780770944.415143,1780770945.5412328,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
odderon-knex,1780770945.541423,1780770946.7625148,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-bdd,1780770946.762727,1780770947.8961742,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
github.com/shopsprint/decimal,1780770947.8963451,1780770949.172435,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
posthog-js,1780770949.17261,1780770950.4558809,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
serverless-offline,1780770950.4560452,1780770951.686054,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
react-dom-resize-observer,1780770951.6862211,1780770953.220532,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-facebook-login-button,1780770953.220704,1780770954.5526621,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
discord-selfbot-v12,1780770954.5528462,1780770955.6783261,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
dusame-fulfillment-manual,1780770955.678499,1780770957.112085,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
azure-arm-servicefabricmesh-samples-ts-beta,1780770957.11227,1780770958.340738,832,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
validdocbr,1780770958.340914,1780770959.507099,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-syntax-highlighter,1780770959.507288,1780770963.6653419,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
vue-app,1780770963.6655009,1780770965.403709,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
perf-ai-form-recognizer,1780770965.403884,1780770966.63631,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
stlintreact,1780770966.636481,1780770967.8441951,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
prettier,1780770967.84437,1780770968.9713228,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
migg-sessionsvc,1780770968.971494,1780770970.5276842,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
photography-pro-gallery,1780770970.527848,1780770971.5842838,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
feast-css,1780770971.584461,1780770972.801326,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bindist,1780770972.801499,1780770974.214088,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
builde,1780770974.214252,1780770975.544111,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
mini-css-extract-plugin-celeste-duplex-rocket,1780770975.5443048,1780770976.861283,831,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-displays,1780770976.861453,1780770978.10516,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
mime-helper,1780770978.105365,1780770979.435081,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
axois,1780770979.4352498,1780770980.562093,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
corto-ai/nomic-embed-text-v1,1780770980.5622709,1780770981.7871308,833,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
mersennetwister,1780770981.7873,1780770983.019781,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
angular-ngx-autocomplete,1780770983.019937,1780770984.964601,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
azure-template,1780770984.964758,1780770986.1112058,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
aiohttp-socksx,1780770986.1113741,1780770987.2812958,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
v2-core,1780770987.281471,1780770988.322048,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
chartjs-chart-matrix,1780770988.3222258,1780770989.5748212,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
tobo-cordova-plugin-inappbrowser,1780770989.574993,1780770990.6996129,828,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
github.com/spfl13/cobra,1780770990.6997938,1780770992.103909,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
musky,1780770992.104173,1780770993.36289,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
mini-css-extract-plugin-ursa-zenobia-mira,1780770993.3630662,1780770994.5916429,832,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
snore-log,1780770994.591809,1780770995.921058,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
metascraper-logo-favicon,1780770995.921234,1780770997.048251,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
utils,1780770997.048414,1780770998.380907,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
own-version,1780770998.381089,1780770999.6048791,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
gulp-downloads,1780770999.605061,1780771001.6571121,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
tasklogger,1780771001.6572921,1780771002.9874282,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-config-standard-react,1780771002.987603,1780771004.318408,828,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
av-expo-barcode-scanner,1780771004.318579,1780771005.445188,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
image-editor,1780771005.4453719,1780771006.878273,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
apollo-link-refresh-token,1780771006.878588,1780771008.004949,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bindepend,1780771008.005126,1780771009.746538,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
intl-tel-input,1780771009.74671,1780771011.077523,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
sql-formatter-plush,1780771011.0776918,1780771013.636242,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
unserialize,1780771013.6364229,1780771014.8666828,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
iconsax-reactjs,1780771014.86686,1780771015.991879,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
idex,1780771015.992064,1780771017.216907,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
components-advanced,1780771017.217099,1780771018.654381,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
github.com/boltdb-go/bolt,1780771018.6545548,1780771019.882912,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
dzdp,1780771019.8830929,1780771020.9884071,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
itype,1780771020.988586,1780771022.093626,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ts-patch-mongose,1780771022.0938072,1780771023.26295,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
react-native-firebase-messaging,1780771023.263125,1780771024.593693,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
buffer-yor,1780771024.5938728,1780771025.719926,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
discord.js-selfbot-dmall-v13,1780771025.7201002,1780771027.5636082,828,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
hooks,1780771027.5637949,1780771028.894164,817,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
discord.js12.5.3,1780771028.89434,1780771030.417526,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
segmented-control-rn,1780771030.4176981,1780771031.758796,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
shared-ini-file-loader,1780771031.758973,1780771032.990206,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
lytekitplugins-pods,1780771032.9903738,1780771034.2187352,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
rspec-parameterized-core,1780771034.2189188,1780771035.447781,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
dataeval,1780771035.4479628,1780771039.5965152,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
jake-horizon,1780771039.59668,1780771040.7725031,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
solidity-comments-extractors,1780771040.77267,1780771041.899997,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
github.com/pion/webrtc/v3,1780771041.900175,1780771043.193535,829,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-native-swipeable-lists,1780771043.1936991,1780771046.448433,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
echarts-snack,1780771046.4486148,1780771047.507103,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
buffer-xoz,1780771047.507287,1780771048.7608478,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
cost-led,1780771048.761015,1780771050.0767438,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
next-bundle-analyzer,1780771050.0769138,1780771051.215691,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
better-koa-session,1780771051.215868,1780771052.446323,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
nodmeon,1780771052.4464982,1780771053.797496,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
trialzen-react-pivottable,1780771053.79767,1780771055.005405,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eslint-plugin-diff,1780771055.00558,1780771056.179034,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bowserify,1780771056.179208,1780771057.463828,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
github.com/sofa-security/trivy,1780771057.464006,1780771058.590074,827,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
dotnetcore.natasha.csharpcompiler,1780771058.59026,1780771059.817618,829,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
iron-silence-my5,1780771059.817795,1780771061.047453,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
html2canvas,1780771061.0476449,1780771062.18897,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
node-smtp-mailer,1780771062.189146,1780771063.501812,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ethers,1780771063.5019882,1780771064.7349539,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
iolite,1780771064.735125,1780771065.862089,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
raect,1780771065.862268,1780771067.395634,818,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
reedux,1780771067.3958201,1780771069.342169,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
guru,1780771069.3423529,1780771070.366036,817,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
core,1780771070.36621,1780771071.49248,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-native-cameras,1780771071.4926531,1780771072.618717,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
aws-sdk,1780771072.618894,1780771073.653328,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
babel-eslint-parser,1780771073.653503,1780771074.76946,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
protractor-jasmine2-screenshot-report,1780771074.769655,1780771076.14713,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-html2pdf.js,1780771076.147305,1780771077.432492,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
filtrex,1780771077.4326699,1780771078.7629812,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
chartjs-plugin-crosshair,1780771078.763156,1780771080.093628,828,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
json-viewer-vue3,1780771080.0938082,1780771081.2460291,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
camelcasify,1780771081.246194,1780771082.4504151,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bootstrap-just-css,1780771082.4505742,1780771083.677889,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
donkey-puppeteer-core,1780771083.6780689,1780771084.842418,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
gate-dev,1780771084.84263,1780771086.237938,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
jaqmc,1780771086.238111,1780771087.466269,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
npm-cnof,1780771087.466443,1780771088.672132,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
ngx-infinite-scroll-fixed,1780771088.672309,1780771090.026321,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hardhat-deploy-others,1780771090.026491,1780771091.255739,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
reacta-ollo,1780771091.255913,1780771092.5873878,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
schibsted-ufo,1780771092.587561,1780771094.019969,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
seo-pwa,1780771094.020129,1780771095.147734,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
azure-event-hubs-browser,1780771095.1480541,1780771096.375967,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
dazaar-resolve,1780771096.376141,1780771098.116521,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
api-discord.js-v14,1780771098.116692,1780771099.3459232,824,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
sdm.vendor.lds,1780771099.346161,1780771100.5737002,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
axios-oauth,1780771100.573872,1780771102.202236,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
sbb-esta,1780771102.2024078,1780771103.543513,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
zzh-layout,1780771103.543692,1780771104.797201,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bank_cron,1780771104.7974641,1780771106.260245,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
left-pad-browser,1780771106.2604108,1780771107.433738,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
eva.io-core,1780771107.433913,1780771108.663213,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
prettyby6es,1780771108.663384,1780771109.9196858,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
ts-patch-moongoose,1780771109.933067,1780771111.170976,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
schibsted-style,1780771111.1711528,1780771112.452008,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bernie-core,1780771112.45219,1780771113.680631,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
react-data-grid-eppsta,1780771113.680789,1780771114.9093308,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
loaddash,1780771114.909512,1780771116.363327,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
ts-patch-mongoos,1780771116.3635452,1780771117.875911,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
runtlcontribconcat,1780771117.876082,1780771119.1563609,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
graprqltag,1780771119.156524,1780771120.338309,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
aysa-web-core,1780771120.338484,1780771121.454407,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
crossfetkh,1780771121.454586,1780771122.691621,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
middleware-proxy,1780771122.691797,1780771123.8196049,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
runkit-engines,1780771123.819894,1780771124.945271,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
sqlmap,1780771124.9455261,1780771126.1517498,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
sjcl-extended,1780771126.151925,1780771127.507801,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
pcln-types,1780771127.5079548,1780771129.189961,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
apl-client,1780771129.1901388,1780771130.57895,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
hardhat-gas-optimizer,1780771130.5791261,1780771131.804903,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
js.cookie,1780771131.8050802,1780771133.0336268,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
4keylpress,1780771133.033792,1780771138.461473,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
testepocdep,1780771138.4616551,1780771139.687449,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
sch-frontend-integration,1780771139.687629,1780771141.635186,822,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
fuffer-xor,1780771141.635364,1780771143.06907,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
serverless-yandex-cloud-template,1780771143.0692322,1780771144.7092638,826,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
buffer-xop,1780771144.7094378,1780771146.243242,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
loggi,1780771146.2434182,1780771147.473682,819,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": true
}
```"
eslint-config-frantic1048,1780771147.473854,1780771148.803216,825,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
tlsclient3,1780771148.803383,1780771150.152641,821,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
xia-engine-mysql,1780771150.152815,1780771151.66735,823,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
bsc-library,1780771151.6675231,1780771153.2069602,820,22,claude-sonnet-4-6,"```json
{
  ""is_typosquat"": false
}
```"
